,consumption,true_change_point,trend
2022-05-13,6.65260272,0,baseline
2022-05-14,9.20460272,0,baseline
2022-05-15,10.70460272,0,baseline
2022-05-16,10.70460272,0,baseline
2022-05-17,10.716602720000001,0,baseline
2022-05-18,5.15260272,0,baseline
2022-05-19,9.084417896,0,baseline
2022-05-20,6.65260272,0,baseline
2022-05-21,9.20460272,0,baseline
2022-05-22,10.70460272,0,baseline
2022-05-23,10.70460272,0,baseline
2022-05-24,10.69260272,0,baseline
2022-05-25,5.15260272,0,baseline
2022-05-26,9.9619847,0,baseline
2022-05-27,5.1406027199999995,0,baseline
2022-05-28,9.19260272,0,baseline
2022-05-29,10.69260272,0,baseline
2022-05-30,10.69260272,0,baseline
2022-05-31,10.69260272,0,baseline
2022-06-01,5.1406027199999995,0,baseline
2022-06-02,8.14060272,0,baseline
2022-06-03,8.775379315,0,baseline
2022-06-04,9.19260272,0,baseline
2022-06-05,10.69260272,0,baseline
2022-06-06,10.68060272,0,baseline
2022-06-07,10.69260272,0,baseline
2022-06-08,5.12860272,0,baseline
2022-06-09,8.504126359999999,0,baseline
2022-06-10,5.12860272,0,baseline
2022-06-11,9.18060272,0,baseline
2022-06-12,10.68060272,0,baseline
2022-06-13,10.68060272,0,baseline
2022-06-14,10.68060272,0,baseline
2022-06-15,5.12860272,0,baseline
2022-06-16,9.925131078,0,baseline
2022-06-17,6.62860272,0,baseline
2022-06-18,9.18060272,0,baseline
2022-06-19,10.68060272,0,baseline
2022-06-20,10.68060272,0,baseline
2022-06-21,10.68060272,0,baseline
2022-06-22,5.12860272,0,baseline
2022-06-23,8.12860272,0,baseline
2022-06-24,6.212453965,0,baseline
2022-06-25,9.18060272,0,baseline
2022-06-26,10.68060272,0,baseline
2022-06-27,10.68060272,0,baseline
2022-06-28,10.68060272,0,baseline
2022-06-29,5.12860272,0,baseline
2022-06-30,8.905816181,0,baseline
2022-07-01,0.026797945,0,baseline
2022-07-02,0.0,0,baseline
2022-07-03,0.0,0,baseline
2022-07-04,0.0,0,baseline
2022-07-05,0.0,0,baseline
2022-07-06,0.0,0,baseline
2022-07-07,0.0,0,baseline
2022-07-08,0.0,0,baseline
2022-07-09,0.0,0,baseline
2022-07-10,0.0,0,baseline
2022-07-11,0.0,0,baseline
2022-07-12,0.0,0,baseline
2022-07-13,0.0,0,baseline
2022-07-14,0.0,0,baseline
2022-07-15,0.0,0,baseline
2022-07-16,9.19260272,0,baseline
2022-07-17,10.69260272,0,baseline
2022-07-18,10.69260272,0,baseline
2022-07-19,10.69260272,0,baseline
2022-07-20,5.1406027199999995,0,baseline
2022-07-21,8.14060272,0,baseline
2022-07-22,13.385781346,0,baseline
2022-07-23,9.19260272,0,baseline
2022-07-24,10.69260272,0,baseline
2022-07-25,10.69260272,0,baseline
2022-07-26,10.69260272,0,baseline
2022-07-27,5.1406027199999995,0,baseline
2022-07-28,7.513737047,0,baseline
2022-07-29,5.15260272,0,baseline
2022-07-30,9.20460272,0,baseline
2022-07-31,10.716602720000001,0,baseline
2022-08-01,10.70460272,0,baseline
2022-08-02,10.70460272,0,baseline
2022-08-03,5.15260272,0,baseline
2022-08-04,6.65260272,0,baseline
2022-08-05,5.15260272,0,baseline
2022-08-06,9.216602720000001,0,baseline
2022-08-07,10.716602720000001,0,baseline
2022-08-08,10.716602720000001,0,baseline
2022-08-09,10.716602720000001,0,baseline
2022-08-10,5.1646027199999995,0,baseline
2022-08-11,9.581412584,0,baseline
2022-08-12,5.1646027199999995,0,baseline
2022-08-13,9.216602720000001,0,baseline
2022-08-14,10.72860272,0,baseline
2022-08-15,10.74060272,0,baseline
2022-08-16,10.72860272,0,baseline
2022-08-17,5.17660272,0,baseline
2022-08-18,8.462486172,0,baseline
2022-08-19,5.17660272,0,baseline
2022-08-20,9.22860272,0,baseline
2022-08-21,10.72860272,0,baseline
2022-08-22,10.74060272,0,baseline
2022-08-23,10.74060272,0,baseline
2022-08-24,5.18860272,0,baseline
2022-08-25,10.032679993,0,baseline
2022-08-26,5.20060272,0,baseline
2022-08-27,9.25260272,0,baseline
2022-08-28,10.74060272,0,baseline
2022-08-29,10.74060272,0,baseline
2022-08-30,10.75260272,0,baseline
2022-08-31,5.20060272,0,baseline
2022-09-01,6.70060272,0,baseline
2022-09-02,10.467248434,0,baseline
2022-09-03,9.25260272,0,baseline
2022-09-04,10.75260272,0,baseline
2022-09-05,10.75260272,0,baseline
2022-09-06,10.75260272,0,baseline
2022-09-07,5.21260272,0,baseline
2022-09-08,8.21260272,0,baseline
2022-09-09,6.71260272,0,baseline
2022-09-10,9.264602720000001,0,baseline
2022-09-11,10.764602720000001,0,baseline
2022-09-12,10.764602720000001,0,baseline
2022-09-13,10.77660272,0,baseline
2022-09-14,5.22460272,0,baseline
2022-09-15,8.409103392,0,baseline
2022-09-16,11.013068371000001,0,baseline
2022-09-17,9.27660272,0,baseline
2022-09-18,10.77660272,0,baseline
2022-09-19,10.77660272,0,baseline
2022-09-20,10.77660272,0,baseline
2022-09-21,5.23660272,0,baseline
2022-09-22,9.318747635,0,baseline
2022-09-23,6.73660272,0,baseline
2022-09-24,9.27660272,0,baseline
2022-09-25,10.77660272,0,baseline
2022-09-26,10.77660272,0,baseline
2022-09-27,10.77660272,0,baseline
2022-09-28,5.24860272,0,baseline
2022-09-29,7.356855615,0,baseline
2022-09-30,8.095993334,0,baseline
2022-10-01,9.28860272,0,baseline
2022-10-02,10.78860272,0,baseline
2022-10-03,10.77660272,0,baseline
2022-10-04,10.77660272,0,baseline
2022-10-05,5.26060272,0,baseline
2022-10-06,8.26060272,0,baseline
2022-10-07,6.76060272,0,baseline
2022-10-08,9.27660272,0,baseline
2022-10-09,10.77660272,0,baseline
2022-10-10,10.77660272,0,baseline
2022-10-11,10.77660272,0,baseline
2022-10-12,5.27260272,0,baseline
2022-10-13,9.116289586,0,baseline
2022-10-14,5.28460272,0,baseline
2022-10-15,9.27660272,0,baseline
2022-10-16,10.77660272,0,baseline
2022-10-17,10.77660272,0,baseline
2022-10-18,10.812602720000001,0,baseline
2022-10-19,5.28460272,0,baseline
2022-10-20,9.675099301,0,baseline
2022-10-21,9.809157917,0,baseline
2022-10-22,9.28860272,0,baseline
2022-10-23,10.78860272,0,baseline
2022-10-24,10.78860272,0,baseline
2022-10-25,10.80060272,0,baseline
2022-10-26,5.29660272,0,baseline
2022-10-27,9.963967706,0,baseline
2022-10-28,6.79660272,0,baseline
2022-10-29,9.312602720000001,0,baseline
2022-10-30,10.80060272,0,baseline
2022-10-31,10.80060272,0,baseline
2022-11-01,10.80060272,0,baseline
2022-11-02,5.30860272,0,baseline
2022-11-03,9.03417348,0,baseline
2022-11-04,6.933340602,0,baseline
2022-11-05,9.312602720000001,0,baseline
2022-11-06,10.812602720000001,0,baseline
2022-11-07,10.812602720000001,0,baseline
2022-11-08,10.812602720000001,0,baseline
2022-11-09,5.30860272,0,baseline
2022-11-10,6.80860272,0,baseline
2022-11-11,14.346685829,0,baseline
2022-11-12,9.312602720000001,0,baseline
2022-11-13,10.82460272,0,baseline
2022-11-14,10.82460272,0,baseline
2022-11-15,10.82460272,0,baseline
2022-11-16,5.35660272,0,baseline
2022-11-17,8.34460272,0,baseline
2022-11-18,6.98860272,0,baseline
2022-11-19,9.37260272,0,baseline
2022-11-20,10.87260272,0,baseline
2022-11-21,10.83660272,0,baseline
2022-11-22,10.83660272,0,baseline
2022-11-23,5.42860272,0,baseline
2022-11-24,10.125680053,0,baseline
2022-11-25,13.8173552,0,baseline
2022-11-26,9.360602720000001,0,baseline
2022-11-27,10.89660272,0,baseline
2022-11-28,10.89660272,0,baseline
2022-11-29,10.84860272,0,baseline
2022-11-30,5.36860272,0,baseline
2022-12-01,8.69781609,0,baseline
2022-12-02,5.45260272,0,baseline
2022-12-03,9.37260272,0,baseline
2022-12-04,10.88460272,0,baseline
2022-12-05,10.89660272,0,baseline
2022-12-06,10.89660272,0,baseline
2022-12-07,5.39260272,0,baseline
2022-12-08,6.84460272,0,baseline
2022-12-09,5.33260272,0,baseline
2022-12-10,9.360602720000001,0,baseline
2022-12-11,10.87260272,0,baseline
2022-12-12,10.860602720000001,0,baseline
2022-12-13,10.860602720000001,0,baseline
2022-12-14,5.33260272,0,baseline
2022-12-15,8.33260272,0,baseline
2022-12-16,19.193335360000003,0,baseline
2022-12-17,9.360602720000001,0,baseline
2022-12-18,10.860602720000001,0,baseline
2022-12-19,10.89660272,0,baseline
2022-12-20,10.89660272,0,baseline
2022-12-21,5.42860272,0,baseline
2022-12-22,9.570538082,0,baseline
2022-12-23,7.06060272,0,baseline
2022-12-24,9.38460272,0,baseline
2022-12-25,10.89660272,0,baseline
2022-12-26,10.87260272,0,baseline
2022-12-27,10.87260272,0,baseline
2022-12-28,5.53660272,0,baseline
2022-12-29,9.978588907,0,baseline
2022-12-30,7.08460272,0,baseline
2022-12-31,9.39660272,0,baseline
2023-01-01,10.89660272,0,baseline
2023-01-02,10.89660272,0,baseline
2023-01-03,10.87260272,0,baseline
2023-01-04,5.65660272,0,baseline
2023-01-05,8.582380863,0,baseline
2023-01-06,5.40460272,0,baseline
2023-01-07,9.360602720000001,0,baseline
2023-01-08,10.89660272,0,baseline
2023-01-09,10.89660272,0,baseline
2023-01-10,10.860602720000001,0,baseline
2023-01-11,5.34460272,0,baseline
2023-01-12,9.285897583,0,baseline
2023-01-13,5.32060272,0,baseline
2023-01-14,9.39660272,0,baseline
2023-01-15,10.88460272,0,baseline
2023-01-16,10.89660272,0,baseline
2023-01-17,10.860602720000001,0,baseline
2023-01-18,5.30860272,0,baseline
2023-01-19,9.100546253,0,baseline
2023-01-20,7.06060272,0,baseline
2023-01-21,9.360602720000001,0,baseline
2023-01-22,10.88460272,0,baseline
2023-01-23,10.89660272,0,baseline
2023-01-24,10.87260272,0,baseline
2023-01-25,5.34460272,0,baseline
2023-01-26,8.049121756,0,baseline
2023-01-27,5.41660272,0,baseline
2023-01-28,9.39660272,0,baseline
2023-01-29,10.84860272,0,baseline
2023-01-30,10.89660272,0,baseline
2023-01-31,10.88460272,0,baseline
2023-02-01,5.33260272,0,baseline
2023-02-02,9.256914422,0,baseline
2023-02-03,6.84460272,0,baseline
2023-02-04,9.34860272,0,baseline
2023-02-05,10.89660272,0,baseline
2023-02-06,10.860602720000001,0,baseline
2023-02-07,10.83660272,0,baseline
2023-02-08,5.28460272,0,baseline
2023-02-09,8.686677908,0,baseline
2023-02-10,18.250566149,0,baseline
2023-02-11,9.37260272,0,baseline
2023-02-12,10.89660272,0,baseline
2023-02-13,10.82460272,0,baseline
2023-02-14,10.82460272,0,baseline
2023-02-15,5.28460272,0,baseline
2023-02-16,9.797913012,0,baseline
2023-02-17,6.79660272,0,baseline
2023-02-18,9.360602720000001,0,baseline
2023-02-19,10.83660272,0,baseline
2023-02-20,10.82460272,0,baseline
2023-02-21,10.83660272,0,baseline
2023-02-22,5.32060272,0,baseline
2023-02-23,9.036788906,0,baseline
2023-02-24,6.77260272,1,baseline+Staycation
2023-02-25,9.312602720000001,0,baseline+Staycation
2023-02-26,10.80060272,0,baseline+Staycation
2023-02-27,10.80060272,0,baseline+Staycation
2023-02-28,10.80060272,0,baseline+Staycation
2023-03-01,5.24860272,0,baseline+Staycation
2023-03-02,9.082152875,0,baseline+Staycation
2023-03-03,6.74860272,0,baseline+Staycation
2023-03-04,9.360602720000001,0,baseline+Staycation
2023-03-05,10.88460272,0,baseline+Staycation
2023-03-06,10.80060272,0,baseline+Staycation
2023-03-07,10.82460272,0,baseline+Staycation
2023-03-08,5.38060272,1,baseline
2023-03-09,9.436290265,0,baseline
2023-03-10,5.38060272,0,baseline
2023-03-11,9.28860272,0,baseline
2023-03-12,10.812602720000001,0,baseline
2023-03-13,10.89660272,0,baseline
2023-03-14,10.78860272,0,baseline
2023-03-15,5.24860272,0,baseline
2023-03-16,8.23660272,0,baseline
2023-03-17,5.30860272,0,baseline
2023-03-18,9.27660272,0,baseline
2023-03-19,10.77660272,0,baseline
2023-03-20,10.812602720000001,0,baseline
2023-03-21,10.83660272,0,baseline
2023-03-22,5.28460272,0,baseline
2023-03-23,10.110675298,0,baseline
2023-03-24,6.944266963,0,baseline
2023-03-25,9.27660272,0,baseline
2023-03-26,10.89660272,0,baseline
2023-03-27,10.77660272,0,baseline
2023-03-28,10.77660272,0,baseline
2023-03-29,5.24860272,0,baseline
2023-03-30,9.73970981,0,baseline
2023-03-31,5.24860272,0,baseline
2023-04-01,9.32460272,0,baseline
2023-04-02,10.812602720000001,0,baseline
2023-04-03,10.75260272,0,baseline
2023-04-04,8.16460272,1,baseline+PV
2023-04-05,6.70060272,0,baseline+PV
2023-04-06,5.29660272,0,baseline+PV
2023-04-07,5.24860272,0,baseline+PV
2023-04-08,6.65260272,0,baseline+PV
2023-04-09,8.152602719999999,0,baseline+PV
2023-04-10,8.17660272,0,baseline+PV
2023-04-11,6.67660272,0,baseline+PV
2023-04-12,5.20060272,0,baseline+PV
2023-04-13,5.20060272,0,baseline+PV
2023-04-14,5.18860272,0,baseline+PV
2023-04-15,6.65260272,0,baseline+PV
2023-04-16,8.24860272,0,baseline+PV
2023-04-17,8.152602719999999,0,baseline+PV
2023-04-18,5.1406027199999995,0,baseline+PV
2023-04-19,5.18860272,0,baseline+PV
2023-04-20,5.18860272,0,baseline+PV
2023-04-21,5.18860272,0,baseline+PV
2023-04-22,6.67660272,0,baseline+PV
2023-04-23,8.14060272,0,baseline+PV
2023-04-24,8.20060272,0,baseline+PV
2023-04-25,6.62860272,0,baseline+PV
2023-04-26,5.17660272,0,baseline+PV
2023-04-27,5.21260272,0,baseline+PV
2023-04-28,5.17660272,0,baseline+PV
2023-04-29,6.6646027199999995,0,baseline+PV
2023-04-30,8.12860272,0,baseline+PV
2023-05-01,8.12860272,0,baseline+PV
2023-05-02,5.1166027199999995,0,baseline+PV
2023-05-03,5.17660272,0,baseline+PV
2023-05-04,5.17660272,0,baseline+PV
2023-05-05,5.1646027199999995,0,baseline+PV
2023-05-06,6.67660272,0,baseline+PV
2023-05-07,8.17660272,0,baseline+PV
2023-05-08,8.17660272,0,baseline+PV
2023-05-09,5.17660272,0,baseline+PV
2023-05-10,5.1646027199999995,0,baseline+PV
2023-05-11,5.26060272,0,baseline+PV
2023-05-12,5.1646027199999995,0,baseline+PV
2023-05-13,6.6406027199999995,0,baseline+PV
2023-05-14,8.11660272,0,baseline+PV
2023-05-15,8.17660272,0,baseline+PV
2023-05-16,5.10460272,0,baseline+PV
2023-05-17,5.15260272,0,baseline+PV
2023-05-18,5.15260272,0,baseline+PV
2023-05-19,5.15260272,0,baseline+PV
2023-05-20,6.60460272,0,baseline+PV
2023-05-21,8.104602719999999,0,baseline+PV
2023-05-22,8.11660272,0,baseline+PV
2023-05-23,5.1166027199999995,0,baseline+PV
2023-05-24,5.15260272,0,baseline+PV
2023-05-25,5.1406027199999995,0,baseline+PV
2023-05-26,5.1406027199999995,0,baseline+PV
2023-05-27,6.5926027199999995,0,baseline+PV
2023-05-28,8.104602719999999,0,baseline+PV
2023-05-29,8.09260272,0,baseline+PV
2023-05-30,5.0926027199999995,0,baseline+PV
2023-05-31,5.1406027199999995,0,baseline+PV
2023-06-01,5.1406027199999995,0,baseline+PV
2023-06-02,5.1406027199999995,0,baseline+PV
2023-06-03,6.5926027199999995,0,baseline+PV
2023-06-04,8.09260272,0,baseline+PV
2023-06-05,6.5926027199999995,0,baseline+PV
2023-06-06,5.10460272,1,baseline+PV-Child
2023-06-07,5.1406027199999995,0,baseline+PV-Child
2023-06-08,5.1406027199999995,0,baseline+PV-Child
2023-06-09,5.12860272,0,baseline+PV-Child
2023-06-10,6.58060272,0,baseline+PV-Child
2023-06-11,8.08060272,0,baseline+PV-Child
2023-06-12,8.08060272,0,baseline+PV-Child
2023-06-13,6.58060272,0,baseline+PV-Child
2023-06-14,5.12860272,0,baseline+PV-Child
2023-06-15,5.12860272,0,baseline+PV-Child
2023-06-16,5.12860272,0,baseline+PV-Child
2023-06-17,6.62860272,0,baseline+PV-Child
2023-06-18,8.12860272,0,baseline+PV-Child
2023-06-19,8.11660272,0,baseline+PV-Child
2023-06-20,6.62860272,0,baseline+PV-Child
2023-06-21,5.12860272,0,baseline+PV-Child
2023-06-22,5.33260272,0,baseline+PV-Child
2023-06-23,5.12860272,0,baseline+PV-Child
2023-06-24,6.58060272,0,baseline+PV-Child
2023-06-25,8.08060272,0,baseline+PV-Child
2023-06-26,8.104602719999999,0,baseline+PV-Child
2023-06-27,6.6166027199999995,0,baseline+PV-Child
2023-06-28,5.1646027199999995,0,baseline+PV-Child
2023-06-29,5.17660272,0,baseline+PV-Child
2023-06-30,5.1406027199999995,0,baseline+PV-Child
2023-07-01,6.65260272,1,baseline+PV-Child+Holidays
2023-07-02,8.08060272,0,baseline+PV-Child+Holidays
2023-07-03,8.08060272,0,baseline+PV-Child+Holidays
2023-07-04,5.10460272,0,baseline+PV-Child+Holidays
2023-07-05,5.12860272,0,baseline+PV-Child+Holidays
2023-07-06,5.12860272,0,baseline+PV-Child+Holidays
2023-07-07,5.18860272,0,baseline+PV-Child+Holidays
2023-07-08,6.5926027199999995,0,baseline+PV-Child+Holidays
2023-07-09,8.09260272,0,baseline+PV-Child+Holidays
2023-07-10,8.08060272,0,baseline+PV-Child+Holidays
2023-07-11,6.5926027199999995,0,baseline+PV-Child+Holidays
2023-07-12,5.1406027199999995,0,baseline+PV-Child+Holidays
2023-07-13,5.1406027199999995,0,baseline+PV-Child+Holidays
2023-07-14,5.1406027199999995,0,baseline+PV-Child+Holidays
2023-07-15,6.62860272,0,baseline+PV-Child+Holidays
2023-07-16,8.104602719999999,1,baseline+PV-Child
2023-07-17,8.09260272,0,baseline+PV-Child
2023-07-18,6.5926027199999995,0,baseline+PV-Child
2023-07-19,5.1406027199999995,0,baseline+PV-Child
2023-07-20,5.18860272,0,baseline+PV-Child
2023-07-21,5.1406027199999995,0,baseline+PV-Child
2023-07-22,6.60460272,0,baseline+PV-Child
2023-07-23,8.21260272,0,baseline+PV-Child
2023-07-24,8.14060272,0,baseline+PV-Child
2023-07-25,5.12860272,0,baseline+PV-Child
2023-07-26,5.15260272,0,baseline+PV-Child
2023-07-27,5.39260272,0,baseline+PV-Child
2023-07-28,5.1646027199999995,0,baseline+PV-Child
2023-07-29,6.60460272,0,baseline+PV-Child
2023-07-30,8.17660272,0,baseline+PV-Child
2023-07-31,6.71260272,0,baseline+PV-Child
2023-08-01,5.10460272,0,baseline+PV-Child
2023-08-02,5.21260272,0,baseline+PV-Child
2023-08-03,5.17660272,0,baseline+PV-Child
2023-08-04,5.1646027199999995,0,baseline+PV-Child
2023-08-05,6.62860272,0,baseline+PV-Child
2023-08-06,8.16460272,0,baseline+PV-Child
2023-08-07,6.6166027199999995,0,baseline+PV-Child
2023-08-08,5.17660272,0,baseline+PV-Child
2023-08-09,5.1646027199999995,0,baseline+PV-Child
2023-08-10,5.1646027199999995,0,baseline+PV-Child
2023-08-11,5.22460272,0,baseline+PV-Child
2023-08-12,6.70060272,0,baseline+PV-Child
2023-08-13,8.11660272,0,baseline+PV-Child
2023-08-14,8.11660272,0,baseline+PV-Child
2023-08-15,5.1406027199999995,0,baseline+PV-Child
2023-08-16,5.22460272,0,baseline+PV-Child
2023-08-17,5.17660272,0,baseline+PV-Child
2023-08-18,5.17660272,0,baseline+PV-Child
2023-08-19,6.62860272,0,baseline+PV-Child
2023-08-20,8.12860272,0,baseline+PV-Child
2023-08-21,6.6406027199999995,0,baseline+PV-Child
2023-08-22,5.1406027199999995,0,baseline+PV-Child
2023-08-23,5.18860272,0,baseline+PV-Child
2023-08-24,5.33260272,0,baseline+PV-Child
2023-08-25,5.21260272,1,baseline+PV-Child-EV
2023-08-26,6.6406027199999995,0,baseline+PV-Child-EV
2023-08-27,8.14060272,0,baseline+PV-Child-EV
2023-08-28,8.17660272,0,baseline+PV-Child-EV
2023-08-29,6.67660272,0,baseline+PV-Child-EV
2023-08-30,5.20060272,0,baseline+PV-Child-EV
2023-08-31,5.22460272,0,baseline+PV-Child-EV
2023-09-01,5.24860272,0,baseline+PV-Child-EV
2023-09-02,6.65260272,0,baseline+PV-Child-EV
2023-09-03,8.152602719999999,0,baseline+PV-Child-EV
2023-09-04,8.152602719999999,0,baseline+PV-Child-EV
2023-09-05,5.1646027199999995,0,baseline+PV-Child-EV
2023-09-06,5.20060272,0,baseline+PV-Child-EV
2023-09-07,5.21260272,0,baseline+PV-Child-EV
2023-09-08,5.21260272,0,baseline+PV-Child-EV
2023-09-09,6.6646027199999995,0,baseline+PV-Child-EV
2023-09-10,8.16460272,0,baseline+PV-Child-EV
2023-09-11,6.67660272,0,baseline+PV-Child-EV
2023-09-12,5.18860272,0,baseline+PV-Child-EV
2023-09-13,5.22460272,0,baseline+PV-Child-EV
2023-09-14,5.22460272,0,baseline+PV-Child-EV
2023-09-15,5.22460272,0,baseline+PV-Child-EV
2023-09-16,6.67660272,0,baseline+PV-Child-EV
2023-09-17,8.17660272,0,baseline+PV-Child-EV
2023-09-18,6.71260272,0,baseline+PV-Child-EV
2023-09-19,5.18860272,0,baseline+PV-Child-EV
2023-09-20,5.23660272,0,baseline+PV-Child-EV
2023-09-21,5.45260272,0,baseline+PV-Child-EV
2023-09-22,5.29660272,0,baseline+PV-Child-EV
2023-09-23,6.67660272,0,baseline+PV-Child-EV
2023-09-24,8.17660272,0,baseline+PV-Child-EV
2023-09-25,8.17660272,0,baseline+PV-Child-EV
2023-09-26,5.17660272,0,baseline+PV-Child-EV
2023-09-27,5.27260272,0,baseline+PV-Child-EV
2023-09-28,5.26060272,0,baseline+PV-Child-EV
2023-09-29,5.27260272,0,baseline+PV-Child-EV
2023-09-30,6.67660272,0,baseline+PV-Child-EV
2023-10-01,8.17660272,0,baseline+PV-Child-EV
2023-10-02,8.17660272,0,baseline+PV-Child-EV
2023-10-03,5.22460272,0,baseline+PV-Child-EV
2023-10-04,5.26060272,0,baseline+PV-Child-EV
2023-10-05,5.30860272,0,baseline+PV-Child-EV
2023-10-06,5.26060272,0,baseline+PV-Child-EV
2023-10-07,6.74860272,0,baseline+PV-Child-EV
2023-10-08,8.17660272,0,baseline+PV-Child-EV
2023-10-09,8.17660272,0,baseline+PV-Child-EV
2023-10-10,5.17660272,0,baseline+PV-Child-EV
2023-10-11,5.27260272,0,baseline+PV-Child-EV
2023-10-12,5.38060272,0,baseline+PV-Child-EV
2023-10-13,5.29660272,0,baseline+PV-Child-EV
2023-10-14,6.67660272,0,baseline+PV-Child-EV
2023-10-15,8.17660272,0,baseline+PV-Child-EV
2023-10-16,8.18860272,0,baseline+PV-Child-EV
